model,query,has_context,gt_intent,gt_scope,pred_raw,pred_intent,pred_scope,route_ok,latency_ms
Qwen2.5-0.5B,Có gió mạnh không?,True,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Hôm nay ở quận Tây Hồ có gió mạnh không?""}",wind_query,district,True,1198.0
Qwen2.5-0.5B,Thế còn bây giờ?,True,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.94, ""rewritten_query"": ""Thời tiết Hà Nội bây giờ như thế nào?""}",current_weather,city,True,1154.4
Qwen2.5-0.5B,Thời tiết ở Phường Giảng Võ bữa nay có đẹp để đi picnic không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,614.6
Qwen2.5-0.5B,Thời tiết gần đây thế nào?,True,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Bạn có thể cho tôi biết tình hình thời tiết gần đây ở quận Long Biên không?""}",seasonal_context,district,False,1410.1
Qwen2.5-0.5B,"Lúc này ở Thiên Lộc, Đông Anh trời ra sao?",False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,609.9
Qwen2.5-0.5B,"Hôm kia trời Hà Nội có nhiều gió không, gió thổi từ hướng nào?",False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,637.9
Qwen2.5-0.5B,Cho mình biết mây ở Phường Bạch Mai,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,637.5
Qwen2.5-0.5B,"Ngọc Hồi, Thanh Trì hiện tại đang nóng bao nhiêu độ?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,610.1
Qwen2.5-0.5B,Thời tiết ở Sóc Sơn những ngày gần đây có gì mới không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,635.3
Qwen2.5-0.5B,"Hôm nay ở Hoàng Liệt, Hoàng Mai nhiệt độ hiện tại là bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,608.0
Qwen2.5-0.5B,Hà Nội bây giờ có mưa hay nắng nhỉ?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,610.5
Qwen2.5-0.5B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,608.3
Qwen2.5-0.5B,Gió ở quận Thanh Trì hiện tại ra sao?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,610.2
Qwen2.5-0.5B,Thời tiết ở Sân bay Nội Bài vào cuối tuần này có gì đặc biệt không?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,637.3
Qwen2.5-0.5B,Xin chào bạn!,False,smalltalk_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.93}",smalltalk_weather,city,True,666.5
Qwen2.5-0.5B,Dự báo sáng mai cho quận Quốc Oai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,638.3
Qwen2.5-0.5B,Thời tiết ở Sân Mỹ Đình hiện nay thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,610.2
Qwen2.5-0.5B,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,True,610.4
Qwen2.5-0.5B,Có thông báo thời tiết gì không?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.86, ""rewritten_query"": ""Có thông báo thời tiết gì cho phường Hoàng Liệt không?""}",weather_alert,ward,True,1243.1
Qwen2.5-0.5B,Tối mai có mưa không?,True,rain_query,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Tối mai ở quận Cầu Giấy có mưa không?""}",hourly_forecast,district,False,1246.2
Qwen2.5-0.5B,Có nên leo núi ở Phúc Thọ tối nay không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,608.5
Qwen2.5-0.5B,Dự báo thời tiết Phường Yên Sở ngày mai?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,638.2
Qwen2.5-0.5B,Ở đó bây giờ thế nào rồi?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Quận Hoàng Mai bây giờ trời ra sao?""}",current_weather,district,True,1142.0
Qwen2.5-0.5B,Thời tiết có dễ chịu không?,True,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.89, ""rewritten_query"": ""Thời tiết quận Hoàn Kiếm hôm nay có dễ chịu không?""}",activity_weather,district,True,1283.5
Qwen2.5-0.5B,Chiều nay ở xã Quốc Oai có thấy sương mù không ta?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,665.1
Qwen2.5-0.5B,Hôm nay ở Tây Hồ và Hoàng Mai nơi nào ẩm hơn?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,610.8
Qwen2.5-0.5B,Thời tiết Hà Nội gần đây biến đổi ra sao?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,640.3
Qwen2.5-0.5B,cho hoi ngoai troi dang the nao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,611.3
Qwen2.5-0.5B,Thời tiết ở Royal City có phù hợp để du lịch không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,612.5
Qwen2.5-0.5B,Xã Đông Anh hôm nay gió mạnh không?,True,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.88}",wind_query,ward,True,647.2
Qwen2.5-0.5B,"Thời tiết khu vực Times City chiều nay ra sao, có mưa không?",False,rain_query,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,False,642.1
Qwen2.5-0.5B,"Trời ở Cổ Đô, Ba Vì có đang mưa không?",False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,605.0
Qwen2.5-0.5B,Thời điểm nào hôm nay phù hợp để khám phá Hà Nội ta?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,608.2
Qwen2.5-0.5B,Mấy ngày tới ở Thanh Xuân thời tiết thế nào?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,644.3
Qwen2.5-0.5B,"so voi hom qua thi dai xuyen, phu xuyen hom nay the nao?",False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,635.7
Qwen2.5-0.5B,"Chiều ngày mai, xã Phù Đổng có thời tiết thế nào nhỉ?",False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,655.1
Qwen2.5-0.5B,Tuần qua ở Phường Tương Mai trời ra sao?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,635.5
Qwen2.5-0.5B,Dự báo thời tiết ở phường Hương Sơn tuần này?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,631.6
Qwen2.5-0.5B,Quận nào ở Hà Nội đang mưa?,False,location_comparison,city,"{""intent"": ""location_comparison"", ""scope"": ""city"", ""confidence"": 0.9}",location_comparison,city,True,607.4
Qwen2.5-0.5B,Dự báo thời tiết Hà Nội theo giờ tối nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,656.6
Qwen2.5-0.5B,"Bữa nay thời tiết ở Phương Liệt, Thanh Xuân như thế nào nhỉ?",False,weather_overview,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,False,631.5
Qwen2.5-0.5B,Cho mình biết chỉ số UV ở Xã Tây Phương,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,639.9
Qwen2.5-0.5B,Thứ 7 này thời tiết ở xã Bình Minh như thế nào nhỉ?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,632.2
Qwen2.5-0.5B,Hôm nay ở Lăng Bác có nên mặc đồ gì cho hợp lý không?,False,smalltalk_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,False,605.1
Qwen2.5-0.5B,Tổng quan thời tiết Thanh Trì buổi tối,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,631.6
Qwen2.5-0.5B,Ngày mai còn cảnh báo không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai Hà Nội còn cảnh báo thời tiết không?""}",weather_alert,city,True,1157.2
Qwen2.5-0.5B,hom qua o ha noi nhiet do cao nhat la bao nhieu do?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,629.3
Qwen2.5-0.5B,Có thông tin gì về dự báo thời tiết theo giờ cho Hà Nội hôm nay không?,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,663.3
Qwen2.5-0.5B,Nhiệt độ ở ĐH Quốc Gia ngay bây giờ bao nhiêu độ?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.93}",temperature_query,district,True,629.8
Qwen2.5-0.5B,Điểm sương hiện tại là bao nhiêu?,True,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Điểm sương ở quận Cầu Giấy hiện tại là bao nhiêu?""}",expert_weather_param,district,True,1334.5
Qwen2.5-0.5B,Hôm qua ở Xã Yên Xuân trời ra sao?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,638.6
Qwen2.5-0.5B,Ngày mai trời quang không?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.94, ""rewritten_query"": ""Ngày mai ở quận Đống Đa thời tiết ra sao?""}",daily_forecast,district,True,1288.1
Qwen2.5-0.5B,Cho mình cái nhìn tổng thể về thời tiết Hà Nội chiều nay,False,weather_overview,city,"{""intent"": ""weather_overview"", ""scope"": ""city"", ""confidence"": 0.9}",weather_overview,city,True,630.3
Qwen2.5-0.5B,Gần đây ở Hồ Hoàn Kiếm thời tiết có bất thường không?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,644.2
Qwen2.5-0.5B,Hà Nội hôm nay nhiệt độ giữa ngày và đêm chênh nhau bao nhiêu độ nhỉ?,False,temperature_query,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,False,640.9
Qwen2.5-0.5B,Ở Lăng Bác sáng nay có mưa không?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,611.3
Qwen2.5-0.5B,Hướng gió Hà Nội ngay bây giờ thế nào?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,615.5
Qwen2.5-0.5B,anh huong den khu nao?,True,weather_alert,city,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.89}",expert_weather_param,district,False,676.2
Qwen2.5-0.5B,Ở đây ngày mai ra sao?,True,daily_forecast,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở Hà Nội thời tiết ra sao?""}",daily_forecast,city,True,1216.7
Qwen2.5-0.5B,Ngày mai xếp hạng thế nào?,True,location_comparison,city,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Ngày mai quận nào ở Hà Nội mưa nhiều nhất?""}",location_comparison,district,False,1175.8
Qwen2.5-0.5B,"Nhiệt độ ở Quảng Bị, Chương Mỹ giờ này bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,608.4
Qwen2.5-0.5B,Thời tiết có gì đặc biệt không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.87, ""rewritten_query"": ""Hà Nội hôm nay có giông không?""}",weather_alert,city,True,1140.5
Qwen2.5-0.5B,Trời Hà Nội hiện tại ra sao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.93}",current_weather,city,True,636.7
Qwen2.5-0.5B,Mưa to k bạn ơi?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,610.2
Qwen2.5-0.5B,Mưa to không?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Hà Nội hôm nay có mưa lớn không?""}",weather_alert,city,True,1162.2
Qwen2.5-0.5B,Mưa to ghê!,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,626.3
Qwen2.5-0.5B,Tối nay chỉ số UV tại Hà Nội có thể cao hơn không nhỉ?,False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,643.4
Qwen2.5-0.5B,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,smalltalk_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,False,611.9
Qwen2.5-0.5B,Bên Hoài Đức giờ này thì trời có mây không?,False,current_weather,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,False,665.7
Qwen2.5-0.5B,co thong tin gi ve nhiet do cam giac o xa hung dao khong ban?,False,expert_weather_param,ward,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.9}",expert_weather_param,ward,True,643.2
Qwen2.5-0.5B,"Tối nay ở Mỹ Đình mình chạy bộ có ổn không, có mưa hay gió to không?",False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,616.1
Qwen2.5-0.5B,Hà Nội chiều nay thời tiết chung ra sao?,False,weather_overview,city,"{""intent"": ""weather_overview"", ""scope"": ""city"", ""confidence"": 0.9}",weather_overview,city,True,644.6
Qwen2.5-0.5B,"Nhiệt độ ở Đông Anh, Đông Anh hiện tại bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,616.5
Qwen2.5-0.5B,tu gio den sang mai o gia lam co mua phun khong?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,619.8
Qwen2.5-0.5B,Tổng thể hôm nay ở đó ra sao?,True,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Tổng thể thời tiết hôm nay ở huyện Hà Đông như thế nào?""}",weather_overview,district,True,1350.2
Qwen2.5-0.5B,"Tối nay ở phường Khương Trung, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,hourly_forecast,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.85}",temperature_query,ward,False,646.0
Qwen2.5-0.5B,"Trưa nay có gì bất thường ở Minh Châu, Ba Vì không nhỉ?",False,weather_alert,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,False,640.9
Qwen2.5-0.5B,Hôm nay trời ở khu vực Hồ Gươm như thế nào?,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,646.5
Qwen2.5-0.5B,Đống Đa ngày mai có mưa không?,True,rain_query,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.88}",daily_forecast,district,False,671.9
Qwen2.5-0.5B,Thời tiết lúc này ở Thanh Xuân?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,False,614.0
Qwen2.5-0.5B,Ngày mai ở đó thế nào?,True,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9, ""rewritten_query"": ""Ngày mai ở phường Láng thời tiết thế nào?""}",daily_forecast,ward,True,1193.6
Qwen2.5-0.5B,Chiều nay ở Hồ Gươm thời tiết có phù hợp để đi dạo không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,622.2
Qwen2.5-0.5B,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,672.4
Qwen2.5-0.5B,Đêm nay ở Đông Anh nhiệt độ thấp nhất khoảng bao nhiêu độ?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,616.3
Qwen2.5-0.5B,Thời tiết ở Hồ Linh Đàm gần đây có gì lạ không nhỉ?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,636.3
Qwen2.5-0.5B,Độ ẩm ở ĐH Quốc Gia giờ này bao nhiêu?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,668.5
Qwen2.5-0.5B,"du bao thoi tiet phu dong, gia lam 3 gio nua",False,daily_forecast,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,False,665.9
Qwen2.5-0.5B,khu do uv cao khong?,True,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""UV ở quận Thanh Xuân hiện tại có cao không?""}",expert_weather_param,district,True,1223.5
Qwen2.5-0.5B,"Có nên ra ngoài chạy bộ ở Mỹ Đình tối nay không, có mưa hay gió mạnh không?",False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,609.6
Qwen2.5-0.5B,Hà Nội buổi tối nóng bao nhiêu độ?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,614.4
Qwen2.5-0.5B,Khu vực Keangnam buổi chiều có sương mù không?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,667.6
Qwen2.5-0.5B,Hôm kia Hà Nội trời ra sao?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,649.9
Qwen2.5-0.5B,Chỉ số mây Hà Nội giờ này là bao nhiêu?,False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,651.9
Qwen2.5-0.5B,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,smalltalk_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,False,614.4
Qwen2.5-0.5B,Ngày mai còn không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở huyện Đông Anh còn giông không?""}",weather_alert,district,True,1206.1
Qwen2.5-0.5B,Bây giờ gió ở Bến xe Mỹ Đình có mạnh không nhỉ?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,619.8
Qwen2.5-0.5B,Thời tiết gần đây ở Hồ Trúc Bạch có gì lạ không nhỉ?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,651.0
Qwen2.5-0.5B,"Mình muốn chụp ảnh ngoài trời ở Hà Nội chiều nay, thời tiết có ổn không?",False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,624.5
Qwen2.5-0.5B,Sáng nay ở quận Nam Từ Liêm có đổ mưa không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,618.1
Qwen2.5-0.5B,Tổng quan thời tiết Sóc Sơn chiều nay,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,641.1
Qwen2.5-0.5B,Thời tiết hiện tại thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Bạn có thể cho tôi biết thời tiết hiện tại ở quận Cầu Giấy không?""}",current_weather,district,True,1310.6
Qwen2.5-0.5B,So sánh thời tiết Văn Miếu và Phố cổ,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,612.0
Qwen2.5-0.5B,"Nhiệt độ ở Thanh Oai, Thanh Oai bây giờ bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,611.7
Qwen2.5-0.5B,"Bạn có biết thời tiết ở Định Công, Hoàng Mai vào buổi tối ra sao không?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,639.6
Qwen2.5-0.5B,Hôm nay Hà Nội có chỉ số UV cao không?,True,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""UV Hà Nội hôm nay có cao không?""}",expert_weather_param,city,True,1177.2
Qwen2.5-0.5B,Thời tiết ở Hoài Đức mấy bữa nay có ấm lên hay lạnh đi?,False,seasonal_context,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,False,641.4
Qwen2.5-0.5B,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,638.8
Qwen2.5-0.5B,mac gi di lam hom nay?,False,activity_weather,city,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.9}",smalltalk_weather,city,False,641.8
Qwen2.5-0.5B,Nhiều hơn tuần này không?,True,seasonal_context,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Huyện Cầu Giấy hôm nay có nhiều hơn tuần này không?""}",historical_weather,district,False,1286.1
Qwen2.5-0.5B,Những ngày tới Hà Nội có trời đẹp không?,False,daily_forecast,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",daily_forecast,city,True,638.7
Qwen2.5-0.5B,Ngày mai mặc gì?,True,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.94, ""rewritten_query"": ""Ngày mai Hà Nội nên mặc gì?""}",activity_weather,city,True,1102.7
Qwen2.5-0.5B,Hà Đông bây giờ độ ẩm khoảng bao nhiêu phần trăm vậy?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,668.5
Qwen2.5-0.5B,Chỉ số tia UV ở Ba Đình trưa nay khoảng mức nào?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,659.4
Qwen2.5-0.5B,Hôm qua ở Thanh Xuân có mưa to không?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,643.6
Qwen2.5-0.5B,Tuần trước nhiệt độ trung bình ở Hà Nội là bao nhiêu?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,648.6
Qwen2.5-0.5B,Ba ngày trước ở Long Biên trời có nắng không?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,652.8
Qwen2.5-0.5B,nhiet do ha noi hom qua la bao nhieu?,False,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.9}",historical_weather,city,True,642.9
Qwen2.5-0.5B,Phường Láng Hạ tuần trước thời tiết thế nào?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,641.0
Qwen2.5-0.5B,Cách đây 5 ngày ở Đống Đa có mưa không?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,646.6
Qwen2.5-0.5B,Từ 2 giờ đến 5 giờ chiều nay ở Hoàn Kiếm trời có nắng không?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,678.9
Qwen2.5-0.5B,Bây giờ độ ẩm ở Cầu Giấy khoảng bao nhiêu phần trăm?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,669.7
