model,query,has_context,gt_intent,gt_scope,pred_raw,pred_intent,pred_scope,route_ok,latency_ms
Qwen2.5-1.5B,Dự báo thời tiết cho Hà Nội trong 48 tiếng tới thế nào?,False,daily_forecast,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",daily_forecast,city,True,761.9
Qwen2.5-1.5B,Điểm sương là bao nhiêu?,True,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Điểm sương ở quận Cầu Giấy hiện tại là bao nhiêu?""}",expert_weather_param,district,True,1533.7
Qwen2.5-1.5B,o do co nang khong?,True,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.96, ""rewritten_query"": ""Quận Xuân Phương bây giờ có nắng không?""}",current_weather,ward,True,1290.4
Qwen2.5-1.5B,Tuần vừa qua ở Phường Hà Đông thời tiết ra sao nhỉ?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,744.7
Qwen2.5-1.5B,"Nam Phù, Thanh Trì có mưa hay không vào hôm nay?",False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,697.9
Qwen2.5-1.5B,Thời tiết Xã Bất Bạt sáng mai ra sao?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,740.5
Qwen2.5-1.5B,"Trưa nay, thời tiết ở Kim Liên, Đống Đa được dự đoán ra sao theo từng giờ?",False,hourly_forecast,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,True,765.3
Qwen2.5-1.5B,Thời tiết ngày mai ra sao?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Dự báo thời tiết ngày mai ở huyện Thanh Trì?""}",daily_forecast,district,True,1409.7
Qwen2.5-1.5B,Nhiệt độ ở đây thế nào?,True,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Nhiệt độ hiện tại ở quận Đống Đa bao nhiêu?""}",temperature_query,district,True,1430.1
Qwen2.5-1.5B,Cho mình biết tình hình thời tiết Ba Đình hôm nay,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.9}",weather_overview,district,True,746.8
Qwen2.5-1.5B,Thứ 7 này thời tiết ở xã Bình Minh như thế nào nhỉ?,False,daily_forecast,ward,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",daily_forecast,ward,True,750.7
Qwen2.5-1.5B,Bây giờ ở phường Dịch Vọng có mưa không nhỉ?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,710.8
Qwen2.5-1.5B,So với hôm qua thì hôm nay nóng hơn hay mát hơn?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,745.8
Qwen2.5-1.5B,"Có mạnh không ta? Gió ở Nghĩa Đô, Cầu Giấy bây giờ sao rồi?",False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,730.2
Qwen2.5-1.5B,Phường Nghĩa Đô mấy ngày trước có mưa không?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,760.9
Qwen2.5-1.5B,Hà Đông bây giờ độ ẩm khoảng bao nhiêu phần trăm vậy?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,764.9
Qwen2.5-1.5B,Thanh Oai giờ này đang lạnh hay nóng nhiều?,False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,705.2
Qwen2.5-1.5B,Bây giờ nhiệt độ ở ĐH Quốc Gia đang ở mức nào nhỉ?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,709.9
Qwen2.5-1.5B,Xã Sơn Đồng bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,711.1
Qwen2.5-1.5B,Phường Phú Lương ngay bây giờ tốc độ gió bao nhiêu?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,705.7
Qwen2.5-1.5B,Cầu Giấy hay Đống Đa hôm nay mát hơn?,True,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,698.5
Qwen2.5-1.5B,Liệu gió ở Cầu Giấy bây giờ có mạnh không nhỉ?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,False,707.8
Qwen2.5-1.5B,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,smalltalk_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.9}",smalltalk_weather,district,True,738.1
Qwen2.5-1.5B,hom nay co hoat dong nao ngoai troi khong?,True,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.89, ""rewritten_query"": ""Hôm nay ở quận Hoàng Mai có hoạt động nào ngoài trời không?""}",activity_weather,district,True,1448.8
Qwen2.5-1.5B,Ở Văn Miếu hôm nay mặc gì cho phù hợp?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,722.3
Qwen2.5-1.5B,Ở đó lúc này thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết hiện tại ở huyện Đan Phượng như thế nào?""}",current_weather,district,True,1420.9
Qwen2.5-1.5B,Sáng chủ nhật ở Hồ Gươm đi bộ có bị ướt mưa không?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,712.0
Qwen2.5-1.5B,Bữa nay có thích hợp để đi câu cá ở Sóc Sơn không nhỉ?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,723.6
Qwen2.5-1.5B,Điểm sương (dew point) ở quận Đống Đa bây giờ là bao nhiêu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,751.7
Qwen2.5-1.5B,chieu nay ha noi nhiet do cao nhat la bao nhieu ta?,False,temperature_query,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,True,709.9
Qwen2.5-1.5B,"Nhiệt độ ở Thường Tín, Thường Tín hiện tại bao nhiêu?",False,temperature_query,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,True,707.6
Qwen2.5-1.5B,Chiều mai ở Thanh Xuân có thể nhiệt độ cao nhất sẽ đạt bao nhiêu?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,702.7
Qwen2.5-1.5B,thoi tiet may hom nay hay thay doi qua ban nhi?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,740.0
Qwen2.5-1.5B,Sáng ngày mai quận Đống Đa thế nào?,True,hourly_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.91}",daily_forecast,district,False,763.5
Qwen2.5-1.5B,Thời tiết ở chợ Đồng Xuân có khác gì ở ngã tư Hàng Đường không?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,711.6
Qwen2.5-1.5B,Nhiệt độ Hà Nội mấy ngày nay có xu hướng tăng hay giảm?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,746.8
Qwen2.5-1.5B,Gió ở Công viên Cầu Giấy lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,704.8
Qwen2.5-1.5B,cuoi tuan nay co bao hay ap thap nhiet doi anh huong den ha noi khong?,False,weather_alert,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,False,712.0
Qwen2.5-1.5B,thoi tiet co de chiu khong?,True,activity_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết quận Hoàn Kiếm có cần điều chỉnh không?""}",smalltalk_weather,district,False,1406.7
Qwen2.5-1.5B,Thời tiết ở khu vực ĐH Bách Khoa chiều nay sẽ diễn biến ra sao?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,785.7
Qwen2.5-1.5B,Cần chuẩn bị gì?,True,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Cảnh báo thời tiết Hà Nội hôm nay, bạn cần chuẩn bị gì?""}",weather_alert,city,True,1490.6
Qwen2.5-1.5B,Áp suất ở Chùa Trấn Quốc giờ này bao nhiêu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,746.8
Qwen2.5-1.5B,Cho mình xem dự báo theo giờ Hà Nội trưa nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,780.6
Qwen2.5-1.5B,"sang nay thoi tiet o lang, dong da co on khong nhi?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,744.0
Qwen2.5-1.5B,thu tu o ha noi du bao nhiet do la bao nhieu?,False,temperature_query,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,False,729.8
Qwen2.5-1.5B,Tổng quan thời tiết Thanh Oai buổi tối,False,weather_overview,district,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,False,744.1
Qwen2.5-1.5B,co mua o san my dinh khong?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,716.0
Qwen2.5-1.5B,Long Biên tối nay có mưa không?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,716.0
Qwen2.5-1.5B,Hà Nội hôm nay khác hôm qua thế nào?,False,seasonal_context,city,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.9}",seasonal_context,city,True,741.4
Qwen2.5-1.5B,Dự báo thời tiết tuần sau thế nào?,True,seasonal_context,city,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Dự báo thời tiết tuần tới ở Hà Nội như thế nào?""}",daily_forecast,city,False,1422.3
Qwen2.5-1.5B,"hom nay thoi tiet o yen lang, me linh co gi dac biet vao buoi toi khong?",False,weather_overview,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,False,703.8
Qwen2.5-1.5B,Khu vực Times City chiều nay mưa không nhỉ?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,717.9
Qwen2.5-1.5B,Gió mạnh cỡ nào?,True,weather_alert,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Gió giông ở huyện Gia Lâm hôm nay mạnh cỡ nào?""}",wind_query,district,False,1497.2
Qwen2.5-1.5B,Tình hình thời tiết ở Bến xe Giáp Bát hôm nay có ổn không?,False,weather_overview,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.9}",weather_alert,district,False,701.1
Qwen2.5-1.5B,Ở Đông Anh đêm nay nhiệt độ sẽ rơi xuống mức nào?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,716.4
Qwen2.5-1.5B,Gió ở Sơn Đồng hiện tại mạnh không?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,727.8
Qwen2.5-1.5B,Phường Hồng Vân hôm nay nhìn chung thế nào?,False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,753.8
Qwen2.5-1.5B,Sơn Đồng bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,697.8
Qwen2.5-1.5B,"Trong 3 giờ tới, phường Xuân Đỉnh có khả năng xuất hiện giông bão không?",False,hourly_forecast,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_alert,ward,False,710.0
Qwen2.5-1.5B,"Cách đây 2 ngày, thời tiết ở Cao tốc Pháp Vân có gì đặc biệt không?",False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,743.6
Qwen2.5-1.5B,Ngày mai UV thế nào?,True,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Chỉ số UV Hà Nội ngày mai bao nhiêu?""}",expert_weather_param,city,True,1358.9
Qwen2.5-1.5B,Ở Hồ Hoàn Kiếm hôm nay mặc gì cho phù hợp?,False,activity_weather,district,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.9}",activity_weather,district,True,712.1
Qwen2.5-1.5B,"Gần đây, quận Hoàn Kiếm có thấy thời tiết diễn biến lạ không?",False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,739.8
Qwen2.5-1.5B,ngoai troi o hoan kiem gio nhiet do bao nhieu do?,False,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.9}",temperature_query,district,True,705.4
Qwen2.5-1.5B,Chiều nay ở phường Bình Minh có thấy sương mù không nhỉ?,False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,778.0
Qwen2.5-1.5B,Dự báo thời tiết ở Công viên Cầu Giấy sáng mai,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,752.7
Qwen2.5-1.5B,Phường Yên Sở bây giờ thời tiết thế nào?,False,current_weather,ward,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",current_weather,ward,True,722.5
Qwen2.5-1.5B,Trời Hà Nội ngay bây giờ ra sao?,False,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.9}",current_weather,city,True,708.4
Qwen2.5-1.5B,"Độ ẩm tại Phúc Sơn, Mỹ Đức giờ này thế nào?",False,humidity_fog_query,ward,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.9}",humidity_fog_query,ward,True,767.4
Qwen2.5-1.5B,Hôm qua ở Hồ Tây trời ra sao?,False,historical_weather,district,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.9}",historical_weather,district,True,750.5
Qwen2.5-1.5B,Giờ này trời ở Nam Từ Liêm có đẹp không nhỉ?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,711.9
Qwen2.5-1.5B,Thời tiết chỗ đó hiện tại thế nào?,True,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết hiện tại ở quận Bắc Từ Liêm như thế nào?""}",current_weather,district,True,1418.7
Qwen2.5-1.5B,"Bạn biết thời tiết ở Định Công, Hoàng Mai buổi tối ra sao không?",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,744.6
Qwen2.5-1.5B,Phúc Thọ (Phúc Thọ) hay Phú Diễn (Bắc Từ Liêm) nóng hơn?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,711.5
Qwen2.5-1.5B,o phuong chuong my chieu nay thoi tiet bien doi the nao?,False,hourly_forecast,ward,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.9}",hourly_forecast,ward,True,781.3
Qwen2.5-1.5B,du bao thoi tiet ha noi theo gio toi nay,False,hourly_forecast,city,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.9}",hourly_forecast,city,True,779.9
Qwen2.5-1.5B,Trời bây giờ có lạnh ở Hà Nội không?,False,current_weather,city,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.9}",temperature_query,city,False,726.1
Qwen2.5-1.5B,Nhiệt độ Bến xe Giáp Bát hôm nay so với hôm qua chênh bao nhiêu?,False,seasonal_context,district,"{""intent"": ""seasonal_context"", ""scope"": ""district"", ""confidence"": 0.9}",seasonal_context,district,True,749.1
Qwen2.5-1.5B,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,773.3
Qwen2.5-1.5B,Gió ở ĐH Quốc Gia lúc này mạnh không?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,711.8
Qwen2.5-1.5B,Năm ngoái thời tiết ra sao?,True,historical_weather,city,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.91, ""rewritten_query"": ""Năm ngoái thời tiết Hà Nội như thế nào?""}",historical_weather,city,True,1350.9
Qwen2.5-1.5B,toc do gio o quan thanh xuan bao nhieu?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,706.8
Qwen2.5-1.5B,Thời tiết Xã Chuyên Mỹ sáng nay có ổn để đạp xe không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,710.3
Qwen2.5-1.5B,Ngoài trời gió thổi nhiều không bạn?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,722.0
Qwen2.5-1.5B,diem suong (dew point) o quan dong da bay gio la bao nhieu?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,740.7
Qwen2.5-1.5B,cac ban biet toc do gio o xa doai phuong luc nay khong?,False,wind_query,ward,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.9}",wind_query,ward,True,725.7
Qwen2.5-1.5B,Hiện tại gió ở Lăng Chủ tịch ra sao nhỉ?,False,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.9}",wind_query,district,True,715.8
Qwen2.5-1.5B,Huyện Thanh Trì cuối tuần dự báo?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.88}",daily_forecast,district,True,760.0
Qwen2.5-1.5B,Thời tiết ở Phường Phú Thượng (Tây Hồ) có nóng hơn Phường Sơn Tây (Đông Anh) không?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,713.2
Qwen2.5-1.5B,Mây mù ở Hồ Trúc Bạch giờ này như thế nào?,False,expert_weather_param,district,"{""intent"": ""expert_weather_param"", ""scope"": ""district"", ""confidence"": 0.9}",expert_weather_param,district,True,749.0
Qwen2.5-1.5B,Nhiệt độ ngày mai ở Cầu Giấy là bao nhiêu?,False,temperature_query,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,False,747.9
Qwen2.5-1.5B,Quận Sơn Tây hôm nay có thông tin thời tiết theo giờ như thế nào?,False,hourly_forecast,district,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",hourly_forecast,district,True,772.3
Qwen2.5-1.5B,Trời hôm nay ở Hà Nội có gió lùa mạnh không ta?,False,wind_query,city,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.9}",wind_query,city,True,712.2
Qwen2.5-1.5B,"Có nên bơi lội ở Hoàng Mai, Hoàng Mai buổi tối không?",False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,713.8
Qwen2.5-1.5B,Độ ẩm ở Mỹ Đức bây giờ bao nhiêu?,False,humidity_fog_query,district,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.9}",humidity_fog_query,district,True,780.5
Qwen2.5-1.5B,Bữa nay ở Văn Miếu có dự báo thời tiết nào không an toàn không?,False,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.9}",weather_alert,district,True,709.4
Qwen2.5-1.5B,"Tối nay ở Phường Khương Đình, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,hourly_forecast,ward,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.9}",temperature_query,ward,False,715.6
Qwen2.5-1.5B,Cho mình biết thời tiết hiện tại ở khu vực Nam Từ Liêm với.,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,703.4
Qwen2.5-1.5B,"Tổng quan thời tiết ở Định Công, Hoàng Mai buổi tối",False,weather_overview,ward,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.9}",weather_overview,ward,True,729.2
Qwen2.5-1.5B,Đại Mỗ hôm nay có mưa không?,False,rain_query,ward,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.9}",rain_query,ward,True,709.5
Qwen2.5-1.5B,Mình muốn biết thời tiết hiện tại ở phố cổ Hà Nội như thế nào?,False,current_weather,district,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.9}",current_weather,district,True,719.9
Qwen2.5-1.5B,Hôm nay thời tiết có gì thú vị không?,True,weather_alert,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.89, ""rewritten_query"": ""Hôm nay ở Hà Nội có hoạt động gì thú vị không?""}",activity_weather,city,False,1398.7
Qwen2.5-1.5B,Xu hướng thời tiết phường Phú Diễn mấy ngày qua?,False,seasonal_context,ward,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.9}",seasonal_context,ward,True,736.5
Qwen2.5-1.5B,Trời mưa hay nắng ở Xã Tam Hiệp hôm qua?,False,historical_weather,ward,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",historical_weather,ward,True,736.6
Qwen2.5-1.5B,Bao giờ qua?,True,weather_alert,ward,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.9, ""rewritten_query"": ""Cảnh báo thời tiết ở phường Phú Diễn bao giờ thì kết thúc?""}",weather_alert,ward,True,1429.6
Qwen2.5-1.5B,Thời tiết ở Phố Cổ với Times City cái nào dễ chịu hơn nhỉ?,False,location_comparison,district,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.9}",location_comparison,district,True,712.0
Qwen2.5-1.5B,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,smalltalk_weather,district,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.9}",smalltalk_weather,district,True,743.1
Qwen2.5-1.5B,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,location_comparison,ward,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.9}",location_comparison,ward,True,705.7
Qwen2.5-1.5B,Mưa ở Hà Nội hôm nay kéo dài đến bao giờ?,False,weather_alert,city,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.9}",weather_alert,city,True,697.6
Qwen2.5-1.5B,Nhiệt độ sáng mai bao nhiêu?,True,temperature_query,district,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Nhiệt độ sáng mai ở quận Tây Hồ bao nhiêu?""}",temperature_query,district,True,1403.3
Qwen2.5-1.5B,Cái thời tiết ở Mỹ Đình sau 2 ngày ra sao vậy bạn?,False,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.9}",daily_forecast,district,True,746.8
Qwen2.5-1.5B,"Sáng nay, áp suất tại Hà Nội là bao nhiêu vậy?",False,expert_weather_param,city,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.9}",expert_weather_param,city,True,743.8
Qwen2.5-1.5B,Ngày mai có không?,True,weather_alert,district,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Ngày mai ở huyện Đông Anh có cảnh báo thời tiết không?""}",weather_alert,district,True,1432.4
Qwen2.5-1.5B,Cuối tuần thì sao?,True,daily_forecast,district,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.91, ""rewritten_query"": ""Dự báo thời tiết cuối tuần ở quận Đống Đa?""}",daily_forecast,district,True,1416.5
Qwen2.5-1.5B,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,humidity_fog_query,city,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.9}",humidity_fog_query,city,True,774.2
Qwen2.5-1.5B,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,activity_weather,city,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.9}",activity_weather,city,True,705.3
Qwen2.5-1.5B,Ở Hoài Đức hôm nay có nên cầm ô theo không ta?,False,rain_query,district,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.9}",rain_query,district,True,711.2
Qwen2.5-1.5B,Có gió mạnh không?,True,wind_query,district,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.89, ""rewritten_query"": ""Có gió mạnh không ở quận Tây Hồ?""}",wind_query,district,True,1268.0
Qwen2.5-1.5B,Thế còn bây giờ?,True,current_weather,city,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.96, ""rewritten_query"": ""Thời tiết Hà Nội bây giờ như thế nào?""}",current_weather,city,True,1309.2
Qwen2.5-1.5B,Thời tiết ở Phường Giảng Võ bữa nay có đẹp để đi picnic không?,False,activity_weather,ward,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.9}",activity_weather,ward,True,718.8
